"XBP1_expr","LTF_expr","GATA3_expr","AEBP1_expr","BHLHE40_expr","SPDEF_expr","ATF4_expr","YBX1_expr","EGR1_expr","FOS_expr","JUND_expr","JUNB_expr","FOXA1_expr","ZNF703_expr","JUN_expr","HMGA1_expr","NFE2L1_expr","SOX4_expr","TRPS1_expr","DRAP1_expr","CREB3L4_expr","SREBF1_expr","STAT1_expr","CENPB_expr","CREB3_expr","HMGN3_expr","ESR1_expr","GTF3A_expr","IRF6_expr","CEBPD_expr","HES1_expr","EHF_expr","ZNF146_expr","KLF6_expr","ZNF664_expr","CEBPB_expr","CXXC5_expr","SLC2A4RG_expr","STAT3_expr","IRX3_expr","ATF6B_expr","ZBTB7B_expr","CENPX_expr","SOX9_expr","REPIN1_expr","USF1_expr","HMG20B_expr","TFDP1_expr","PA2G4_expr","ZNF768_expr","XBP1_methylation","LTF_methylation","GATA3_methylation","AEBP1_methylation","BHLHE40_methylation","SPDEF_methylation","ATF4_methylation","YBX1_methylation","EGR1_methylation","FOS_methylation","JUND_methylation","JUNB_methylation","FOXA1_methylation","ZNF703_methylation","JUN_methylation","HMGA1_methylation","NFE2L1_methylation","SOX4_methylation","TRPS1_methylation","DRAP1_methylation","CREB3L4_methylation","SREBF1_methylation","STAT1_methylation","CENPB_methylation","CREB3_methylation","HMGN3_methylation","ESR1_methylation","GTF3A_methylation","IRF6_methylation","CEBPD_methylation","HES1_methylation","EHF_methylation","ZNF146_methylation","KLF6_methylation","ZNF664_methylation","CEBPB_methylation","CXXC5_methylation","SLC2A4RG_methylation","STAT3_methylation","IRX3_methylation","ATF6B_methylation","ZBTB7B_methylation","CENPX_methylation","SOX9_methylation","REPIN1_methylation","USF1_methylation","HMG20B_methylation","TFDP1_methylation","PA2G4_methylation","ZNF768_methylation"
4679.5381,270.6199,553.5076,391.8116,475.8202,391.1949,244.8762,256.8038,93.4283,219.6579,199.9903,146.6764,294.4595,157.8592,84.7553,105.9225,176.8402,74.7934,83.9314,115.1599,245.0615,463.4856,72.9284,83.9587,153.9235,107.7104,89.81,179.3586,75.2882,45.3548,100.2673,195.9004,72.2613,61.5067,93.7404,39.8366,32.694,57.3414,126.1192,76.1435,97.8885,90.181,93.102,5.651,67.5818,93.073,93.7938,68.2689,102.8091,40.9068,0.0298361953295341,0.176849335582589,0.0958923844870185,0.415624306540362,0.0349208120706074,0.541743168205576,0.0566760025155379,0.0277611761009218,0.0462253079099969,0.0594823846139255,0.0300932927739682,0.0229116862944287,0.0526879518262753,0.0537582487286814,0.0373290187920012,0.120915986436584,0.113407711659137,0.0511264152106458,0.11116228552565,0.215847182763639,0.0378835608885487,0.303868082078048,0.188579921012453,0.0592652476334891,0.0495964757407291,0.243669634028262,0.314732847952666,0.162614166678247,0.246696728090703,0.030049895479657,0.0518780953960623,0.368647041839382,0.301948689279938,0.200361911479831,0.29914042430907,0.195514290566648,0.496669063537914,0.167694295905914,0.0447263531026005,0.140492641129341,0.323009218333784,0.111600123401179,0.0960766010721149,0.0337165667556615,0.110986297782859,0.162541307281941,0.203075244970256,0.713891330510997,0.0887473502949877,0.0479459312536062
4178.4694,11.2215,1740.6059,1185.5709,799.166,599.0062,536.4996,340.5908,324.0552,584.5358,316.0785,427.4331,319.8859,982.8901,185.5606,119.1883,221.9841,269.3042,137.9612,310.4785,102.3065,65.5134,104.6984,149.0956,190.2009,72.5804,134.5079,286.6842,119.1683,150.2563,140.898,5.6169,148.1822,132.1242,117.7694,59.5486,305.5469,118.1854,73.5466,70.0003,113.5117,71.2419,110.0621,46.7864,97.1885,65.2836,176.5497,227.5743,88.7194,87.8142,0.024353255471729,0.203280182360972,0.0954522813398407,0.427904040075372,0.0313397925609249,0.500917497250658,0.0530400637625897,0.0338518263886109,0.0300622159728759,0.0521525664924466,0.0305565902190051,0.018044578002521,0.0423410770647475,0.0278841549380898,0.0445349896780994,0.18116512906559,0.100723579945659,0.0820666082908729,0.132434730103881,0.172770197133216,0.0398357757451504,0.408627102001963,0.145835184961033,0.0383722858284068,0.0278107618670158,0.219673819239497,0.181049304666437,0.12760316024935,0.255988687811791,0.0208652587969447,0.0420805790750832,0.376639584937628,0.301222445344085,0.0600666290295045,0.31802871788225,0.18488889342544,0.420311148780076,0.179010880929456,0.0420587190568129,0.198799976107266,0.202896434684604,0.118359580346641,0.0863222432310431,0.0200062482097386,0.0806958712606193,0.144655459999959,0.206175770377183,0.744816336209338,0.116537807112659,0.0270067772739748
3100.585,599.66,241.4783,519.385,528.506,338.986,363.0177,237.8628,511.9528,233.4189,668.9758,249.9611,226.5394,262.9605,375.0112,115.3156,238.2717,85.8089,143.8266,95.2712,114.0124,418.424,100.5447,151.8516,104.0481,89.9459,103.5551,93.6652,100.6682,219.3496,107.3458,127.3676,94.6546,333.8135,88.9521,68.6089,71.5517,88.6224,147.091,87.9853,112.6082,151.4743,65.3279,97.0323,100.228,61.4361,86.685,74.5052,60.9706,65.6267,0.0320716520031721,0.279560801378976,0.126063066387401,0.407110722331069,0.0392013537032028,0.611353695969138,0.0755537317560591,0.0284272948402605,0.0501176385169733,0.0852018927662382,0.0373604229883372,0.0264452008977967,0.0988079531662325,0.0688272613933812,0.0490310832271854,0.198908723028691,0.138580553168494,0.060374752560422,0.119083920374122,0.228705997181694,0.0395842213582492,0.423550960376166,0.207122743695173,0.0660552862090574,0.0662008943619969,0.260691674854275,0.373585641166895,0.181363674048411,0.276336788433946,0.0354031697587311,0.0650097910529928,0.495160697033834,0.282504053353947,0.197513999883894,0.307703957483536,0.203265858935873,0.469997865596569,0.226549319201071,0.0596755456828783,0.172523852031767,0.361203747415131,0.18183658170747,0.0977086558077217,0.0584546813449639,0.165061552826861,0.176910611031882,0.202872644137957,0.73801545301187,0.10371466725482,0.0597256337940225
1266.6905,503.6056,752.3959,1629.5657,393.2823,545.2197,440.6041,287.6366,574.073,538.6028,411.878,562.3094,213.6577,332.35,452.2556,262.1787,123.0814,170.7153,60.921,206.0906,153.1016,62.9511,98.4214,203.1852,253.7602,103.8994,106.9977,77.7753,93.1127,122.1202,172.0153,114.7927,76.75,132.4789,45.8626,62.5669,95.2135,172.1701,84.8835,78.261,120.4588,155.3663,76.8198,44.3376,138.4845,132.5406,160.9511,52.1535,83.417,103.2096,0.0323743222671435,0.294331261933994,0.117959171285174,0.39185747683365,0.0344124082161863,0.606234698663115,0.0546318507114006,0.031140827249983,0.0429368225902345,0.0848663657870325,0.0376707122037815,0.0291999954464085,0.0731174018832229,0.044453178926634,0.0404813761377971,0.195432996784534,0.121114898038036,0.0527627330692509,0.114605657942753,0.198634561317743,0.0327141844508198,0.491834778390694,0.198233008172592,0.0340347444525636,0.0648564506657726,0.267049469373637,0.363147047532162,0.187388161267047,0.300702671548832,0.0277925551216178,0.0581270357324576,0.482830634295106,0.253063028049967,0.104729446409176,0.284699574524116,0.204278249152317,0.470967646508115,0.197203339187279,0.0495215944915642,0.17789112873678,0.309817395416671,0.148008375847347,0.0992721562506146,0.0487432527463787,0.126666034928678,0.162949636788142,0.196306526225984,0.748936622875884,0.0812017712153568,0.0593174424525259
2566.1372,94.5424,880.5704,915.667,583.2589,719.1955,269.5028,208.5139,259.3963,502.0008,200.4831,360.996,414.8502,304.6056,119.5782,82.2998,179.5503,171.8433,150.7513,168.8987,457.547,386.1524,57.708,129.2574,148.5623,187.1696,257.6625,117.1884,129.0454,81.4013,102.1138,139.4678,103.2558,64.7218,118.4461,47.8204,117.4009,133.0876,124.3006,133.7962,143.2998,227.7806,95.6769,148.6482,123.141,164.5041,145.2677,99.5087,71.2895,149.438,0.0278919080841537,0.125074320874622,0.129091169487629,0.430068976290435,0.0336319091375478,0.527447318425743,0.0576843025127325,0.0270916240724002,0.0397259798191514,0.058523548271142,0.0403134128873078,0.0198073739664812,0.0429148545758537,0.0401775635142323,0.036662127052532,0.29665890948064,0.129111415332581,0.05066963698488,0.13042215780248,0.211932820249186,0.0271524456891031,0.49829022698656,0.220667675978157,0.0545858483232777,0.0499807432271263,0.21218308174408,0.207867339240343,0.132241642220577,0.261332898275196,0.02813707864946,0.089032590144426,0.192802282601941,0.238564552891521,0.325073943503302,0.28137265303103,0.18688473199155,0.466965717480646,0.221315501497933,0.0418683306445952,0.148107524799728,0.292614901542996,0.125753095994091,0.0947447175331147,0.0327347702233156,0.1233920643287,0.161568051264178,0.199658074155646,0.734381881156127,0.0790541203569808,0.0310187723360772
3446.4694,318.7352,2745.8222,423.3096,1373.0371,288.7333,326.6628,266.2724,53.6128,105.869,666.2439,392.659,392.0747,1011.0714,154.5939,510.6635,258.8635,581.5442,300.4776,245.9054,84.3215,255.4024,268.94,134.6681,125.7654,151.4585,202.719,103.1169,55.586,235.158,28.334,99.8595,114.9211,96.2336,154.5692,137.2861,373.9829,124.6331,137.6638,207.6129,154.3167,302.4268,64.1353,11.0072,174.5816,334.5416,103.6442,119.0348,92.8939,267.8729,0.029796140232654,0.192117589342278,0.0729815260637759,0.640003596163737,0.0354441463401607,0.533179664817087,0.0527829091770568,0.0279355888251328,0.048316902859658,0.0941505094569923,0.035717831320304,0.0318427386872987,0.0545086329155901,0.0485961671702195,0.0537553829898304,0.164768768485879,0.103632832399478,0.0558667372532654,0.12024966076739,0.215801280970383,0.039152208510901,0.475836267757881,0.186872478982893,0.0498753155170639,0.0615876032979836,0.235402047584824,0.284396432736997,0.231747757675179,0.277572269459167,0.0262845982668071,0.0622262977097454,0.219327498143321,0.267940629255934,0.215950272764018,0.355906918427057,0.213025736699878,0.445678699058509,0.237911826048054,0.0579048100174222,0.206758906768387,0.279925286964676,0.201345355326403,0.117574001542301,0.0364561454875051,0.104542739531841,0.182074998331098,0.206915868404303,0.771441795326221,0.0779328010937845,0.044967702494237
3265.2668,14.2848,560.8755,1181.115,504.7018,544.3647,357.0522,135.9975,334.9079,292.3007,228.9325,174.7209,346.1329,218.7679,125.5716,138.2341,222.0775,148.259,288.2648,138.8824,256.1343,322.0374,215.8277,158.3206,186.1818,71.2561,159.4241,96.7117,73.3552,35.1471,85.3398,75.5054,139.3156,107.4703,131.2738,66.008,170.2392,55.8677,210.805,86.9547,116.3168,84.6447,126.3627,90.5358,87.7325,79.1997,61.1761,31.9707,75.8913,123.1198,0.027645920567879,0.150713415325177,0.148236432755661,0.355916039654929,0.0360441053577886,0.556658792579497,0.057099938259222,0.0240687146791949,0.0407275133729514,0.0808849347353712,0.0285445220834558,0.0178158423686274,0.0458853457863125,0.037206052091656,0.0373964778715478,0.249064997816002,0.27090098906311,0.0502210494285518,0.120810105752246,0.21320697354226,0.0358844027323434,0.403193482645348,0.229518369374381,0.0535957380991346,0.0584560634664424,0.256546042940928,0.204521105667257,0.166168845767243,0.275588115119749,0.0280632769679942,0.051674206588355,0.355593232971298,0.27720775958112,0.287298732950626,0.288016888786127,0.198047290100449,0.428735895794388,0.181419250140724,0.060286546478638,0.176459126456078,0.315955459461932,0.146894733711859,0.0856557902927617,0.0326960106646911,0.121489361753617,0.149125966890231,0.199521493365744,0.740767777651996,0.0809296459432984,0.0383670524492723
2582.1531,111.1363,576.6536,330.2296,828.7559,276.9162,372.3092,229.3458,932.2469,1070.6788,188.1595,344.0098,471.2456,267.6126,128.4671,163.0241,140.3737,92.1838,182.9998,81.2377,118.5828,143.8162,280.8079,86.5865,108.2331,117.5727,61.7771,105.1999,77.4136,163.0412,116.6699,106.4093,95.9547,179.4247,92.2457,78.2468,120.6393,61.2718,169.3943,77.5701,72.5779,99.6308,51.006,52.7537,110.3284,76.1941,54.2849,88.2863,79.7539,44.4309,0.0336521429100913,0.378828157820699,0.121978849242943,0.475258931695962,0.0411460199877897,0.668670421646727,0.0708240487307651,0.0326573647314059,0.0500084999003637,0.0931742071348,0.0422260297832659,0.0345449584113313,0.099442469638055,0.0826296913315505,0.0437203806001016,0.187416444026346,0.161545428882495,0.0649367318370022,0.124355453585495,0.257659131524813,0.051290258106818,0.464675211726626,0.195269469846919,0.0573458205899074,0.0717521091964354,0.275735639320529,0.418067299397299,0.188426294873428,0.292145765484735,0.0356033270111346,0.0618267575641501,0.507338778109434,0.291791412503384,0.206459169140788,0.405668211059898,0.203196940270599,0.436982773699458,0.219874070744008,0.0517428171562075,0.217747197337465,0.370416214954857,0.147209980821101,0.106691223011392,0.0424457098271337,0.152105450485432,0.16942667290031,0.207024385832545,0.75749303141387,0.099514656284108,0.0693164967822733
1795.5466,57.1718,896.6268,358.3437,690.5909,632.9874,233.4622,171.0258,78.9308,36.3654,294.6899,87.5602,488.5898,586.3021,81.0805,196.9506,117.55,205.8074,201.0756,140.4201,165.2858,41.8609,184.8478,186.3133,234.5502,367.4536,514.0477,237.6945,73.079,78.0664,23.469,21.3046,100.9666,105.9852,212.0545,61.6569,192.5401,116.9017,98.1405,303.8598,96.9581,57.7084,86.3628,62.3831,246.7702,84.5156,133.4858,59.9602,136.4674,120.0786,0.0351335477021649,0.319787284033767,0.120810591070401,0.610530487487381,0.0387471281709792,0.55174906166233,0.041636988086821,0.046108893646564,0.0548768704345375,0.100176475103035,0.0375240797827217,0.0280838758813855,0.0474993392270362,0.0532100944715279,0.0425258901222593,0.130782180051219,0.139442021034647,0.0725789562264909,0.124942989580302,0.296560627507563,0.0445260150221822,0.540248832643081,0.180145639235251,0.0442999305095371,0.052512674978979,0.215976947130597,0.168538134049871,0.143278132553071,0.252717058127332,0.0315685255924826,0.0625386736245259,0.236044102540349,0.310274810041131,0.112574833389307,0.233023245360024,0.1989444988179,0.465280726740508,0.208519476304833,0.0517269550756272,0.131295392526982,0.350902784462424,0.200027093653329,0.0974673870218062,0.0308873538809205,0.161195123370672,0.17677515853922,0.21195736708478,0.776770098107004,0.114204871307686,0.0449483167298413
44.6781,0.0341,1.0943,146.3805,19.7836,0.061,40.6922,110.1175,19.0291,6.1132,6.7883,9.0268,0.9169,1.1149,31.4782,16.4972,40.8093,98.5484,63.314,8.2484,4.3648,10.5276,16.4619,18.6357,20.4687,29.32,0.2452,22.782,0.1527,7.413,21.0163,0.0206,68.2197,14.5667,31.0884,4.4014,11.3513,4.9218,18.4919,1.3192,9.49,2.3016,28.3787,36.2612,5.1897,25.3542,5.9173,17.95,24.1257,5.7739,0.0374621433155419,0.71030775992577,0.239160877327962,0.350166162910395,0.0453252507966022,0.660914372530082,0.0788056565815687,0.0282675227482753,0.0579930793530413,0.0548047868020452,0.039702571102747,0.0488711833175807,0.12398223783987,0.12487581949242,0.0497916555697855,0.332999269923611,0.121991913262279,0.0630415149867301,0.135364422166103,0.179019440525948,0.0467971165102546,0.449295673356662,0.150698140849532,0.106855595995208,0.0625935502717203,0.283958870314475,0.216329752150236,0.234799792139353,0.78294127666147,0.0396559678016664,0.0607583887206029,0.614471150322972,0.327586368499509,0.134864214108228,0.281100991082481,0.2056425028904,0.483118320159371,0.307902731645698,0.117137557781152,0.237724001364275,0.286002674475419,0.248054741796582,0.0829849419629231,0.31533960221196,0.1466523291083,0.233128692744874,0.183904542805167,0.693434487560901,0.124914522847319,0.0839444276741993
405.0613,1323.827,528.9371,346.4433,79.1192,241.0574,187.8498,103.7873,29.5711,22.9683,207.9343,117.3165,208.8538,69.9817,59.9752,43.2156,29.7838,226.0063,49.3945,98.7049,135.1858,85.0263,19.7614,86.2695,56.1038,157.9281,27.6687,127.269,73.4997,80.6464,145.3371,101.1835,39.8929,26.4768,59.8032,75.4032,67.138,104.6629,38.6694,61.2861,52.723,37.4304,43.4758,82.4622,47.0143,42.7485,48.629,24.2932,97.8355,68.5338,0.0285455040627198,0.123867730296231,0.100725064038724,0.388086515021225,0.031182761954181,0.444900008258621,0.0384350926157614,0.023386287553133,0.0363892727026514,0.0866160267212994,0.0379132964501143,0.0266902228822347,0.0464495033650717,0.0322952262792801,0.0498325440294488,0.188280213786472,0.107279978511908,0.0453914628487603,0.131721432921663,0.2364275084899,0.0322657662076644,0.392921892721832,0.185764506451888,0.0570233650415148,0.031721243140839,0.228578298564704,0.198645028734504,0.135343343105896,0.218994720616521,0.0268021495650406,0.0501292598870595,0.29259226925314,0.318467830149677,0.228813842962644,0.326732580571124,0.190680618201106,0.456373002793609,0.16271642633774,0.0452278699443923,0.182674268944068,0.221000460815973,0.109658800257992,0.101853242132724,0.0328098132557241,0.0959768036659101,0.149306473553342,0.205757693219043,0.751076580179053,0.0863291183482026,0.0340362560914474
2008.4926,99.8893,630.0817,663.4904,417.439,646.2012,386.7054,167.5645,36.684,13.8146,637.9546,227.2053,326.0705,787.2726,59.1712,133.8442,99.6197,61.4143,68.4056,266.2502,230.42,419.2365,59.3424,245.2654,244.6891,154.1544,133.4875,197.1215,146.032,575.7831,178.6423,51.588,61.0763,36.5022,71.1627,41.7042,180.708,231.9525,59.3934,105.47,56.1684,86.8232,354.9088,26.8566,178.3521,101.9056,236.9824,63.6407,105.5013,178.196,0.039465124075959,0.202055929428901,0.0797682006239275,0.447037244099577,0.044787854901345,0.591122982476589,0.0737103238314316,0.0399266457707056,0.0430710860870956,0.0991990130439104,0.038336467112256,0.0277679003338957,0.0599638516255584,0.0559654656361755,0.051750199743453,0.250889929848161,0.114039679660356,0.0750831804628575,0.123776805434158,0.229607462399525,0.0350416858561794,0.499813532288181,0.175360820172393,0.0467869952315442,0.0394334532450119,0.223491682561253,0.282669013088237,0.152097394904814,0.277176998917065,0.0333195358089815,0.0678840378882882,0.284476817321441,0.30909830679929,0.281958481308355,0.31568321518577,0.226191513043293,0.460141102132809,0.174175197044973,0.0525608972030462,0.189889440888582,0.306266580485675,0.129500330623294,0.0907499701456537,0.0491580156672945,0.100205332801728,0.168554575716889,0.19789857824601,0.727944931909784,0.102251734479686,0.0439057760833814
3602.4831,2.7339,823.1032,1998.919,1049.7645,515.6382,354.0207,278.916,279.7761,210.5493,197.5751,269.9889,282.3646,777.2064,99.327,131.1938,398.9899,305.8922,37.0466,173.4282,168.1394,154.6716,111.0036,136.2746,144.1374,92.2378,120.8475,121.5405,118.803,73.0886,47.3538,0.8077,117.7398,148.0701,145.0618,67.1571,212.9398,55.1098,198.9298,53.2508,137.1029,74.9927,127.3696,24.3806,90.4772,95.8443,133.9792,76.6794,95.1814,94.936,0.0276516453159854,0.234895715170574,0.0702378690862382,0.417787781179046,0.0377279881144979,0.487967311880808,0.0456578870570312,0.0231897566358208,0.0345086661995364,0.066280639735741,0.0329069530206509,0.0258156652852304,0.0403743308595942,0.0421153275484624,0.0374353311572345,0.166178554933002,0.11494157505495,0.0420788890260829,0.113040690144628,0.176842253714567,0.034519016747977,0.354567438343724,0.176457954783875,0.0605966659679942,0.0389529486733434,0.269614046142411,0.170740698987802,0.133817727432546,0.248853967152967,0.0263683010695736,0.0512452387381188,0.513146224779894,0.250379739398144,0.0935943910084778,0.243700639375408,0.197012396613223,0.412292556424606,0.177010338491613,0.0490550176568106,0.169977677274245,0.264055506432432,0.177083867666041,0.0766009193721459,0.0283456924250628,0.0762659528366905,0.166701292009373,0.191056214233966,0.750362284335822,0.0743811493303748,0.0326480243217354
2998.9682,180.7783,780.1039,176.1344,439.3937,198.8967,395.3584,166.2347,637.5051,1000.4355,131.9451,502.1,251.0331,135.3714,331.258,196.5036,156.3394,92.8816,145.616,59.4665,64.359,118.2434,46.6512,69.0163,67.8303,75.0102,218.3878,90.9263,79.1989,54.9898,266.7157,222.3994,103.9968,112.504,107.8706,9.6658,12.711,41.3445,84.2967,68.6384,77.2166,110.2176,55.4012,23.2973,61.0371,64.238,58.1918,66.8632,53.6815,55.8942,0.0325795138762462,0.187482895153883,0.0818148918231912,0.483142756558264,0.0432308891897284,0.466528572915302,0.0727466750855536,0.0301253507330943,0.0473930384488572,0.0544338987805352,0.0408434665493975,0.0296639950374228,0.0598187823679643,0.0597563390496432,0.0442658857746586,0.141221775758985,0.0972522918451176,0.0557969805242735,0.0933095472545719,0.205287976724015,0.0409862171991685,0.435279338909018,0.209457520324693,0.0467354607054105,0.0448333950030814,0.245204309384244,0.222404435854097,0.149039468962793,0.274259707710666,0.0289852897348305,0.0563669387645112,0.231846693322329,0.277634749103263,0.155158911089285,0.247735644511458,0.206526754598644,0.490312931133504,0.166478034678558,0.0559892448353178,0.162611901049709,0.269040460364001,0.166630896711353,0.100776386645595,0.0448772532589187,0.0965656137307883,0.135224311340121,0.209352284326955,0.757791300015962,0.0969154924828649,0.0479226254513511
990.575,31.1349,953.9414,1020.2194,231.109,342.7286,292.0084,281.1629,119.9716,219.9907,563.4418,311.6966,271.6307,259.1267,218.2615,99.7535,179.1489,220.9501,51.3668,224.3896,120.7128,76.5539,152.9649,220.4794,190.3011,144.323,40.7498,179.9227,98.4661,184.4764,204.4943,59.4279,89.1244,81.7807,115.014,68.5016,168.7479,125.3136,65.7061,197.7925,80.8406,65.7954,103.3999,38.0627,86.6725,73.2394,108.3686,66.1438,129.4122,102.89,0.0463552288036805,0.194838189428524,0.0880285420066537,0.510089381949655,0.0454370874749738,0.5846781175996,0.0522531381305972,0.031799365049348,0.0465304295248876,0.0936784684310239,0.0426558510403382,0.0661527414870666,0.045038108040722,0.0326070206608957,0.046303128379764,0.208806486803015,0.105625700296906,0.0665828932280882,0.134516648694298,0.28782923758505,0.0481294430266387,0.510096323066054,0.18130364831817,0.0814210098138453,0.0516005003990571,0.249079271649061,0.309780787829996,0.148640484487441,0.270084374647102,0.031777383058991,0.0552847127425576,0.295012914994975,0.32044271113537,0.282696395921177,0.265214564469404,0.203185681405364,0.498440580671533,0.209646202675348,0.0530247876663627,0.212904447699506,0.305351177892064,0.117589934042692,0.108599702780679,0.0225198967460256,0.0948571940687571,0.173754645696134,0.212436696057748,0.754613399156653,0.120436549764431,0.0430461484164078
4301.2644,115.5266,1020.1893,595.2223,705.9463,474.9096,280.4097,259.2688,447.8292,200.0448,288.7318,283.2538,489.3429,203.0513,293.9017,194.779,202.6248,323.1776,351.4963,87.1765,379.0201,285.3784,81.7644,141.6337,161.4659,81.8145,146.4105,137.7309,230.4534,157.7243,105.1668,53.4132,196.4651,158.9712,190.3288,78.9092,88.3434,134.2482,211.4672,53.66,135.0279,214.8292,54.5996,203.2015,113.1975,130.3295,122.4028,86.1141,75.1252,105.0568,0.0325746541867397,0.174384620433831,0.15817200758871,0.470250132078169,0.0405469792248231,0.526169343965526,0.0648976731654744,0.0294448842474757,0.0468935876136751,0.0637664557884682,0.0363125708859194,0.028646189787653,0.0530079947353519,0.0349141471834041,0.0408552291648477,0.160216816952217,0.126819760730015,0.0537112092658804,0.124399435791061,0.239013139145125,0.0418254823750933,0.363006336970847,0.227776059817201,0.147859659564728,0.0635111385429364,0.263747715569244,0.257396972837784,0.155093460228665,0.250352172503243,0.0324037239414108,0.0560647536707732,0.291590909123517,0.32363220082097,0.396177014051678,0.289785849711741,0.195137015803842,0.487846965640258,0.223932485393186,0.0510767297579195,0.18460223038526,0.324478357898082,0.167159720921348,0.105546404854407,0.043615666832767,0.143178226019883,0.185250939386687,0.207251652798571,0.759296769816757,0.092412223737566,0.0546658975600445
3072.7375,28.802,959.8564,1068.8806,936.0185,280.5266,242.5369,230.6722,244.1224,126.2847,204.8514,320.1846,450.8458,120.7535,111.6768,86.7267,175.9602,259.8243,227.0945,68.9547,153.0338,34.5921,140.3861,111.2732,234.0363,100.6521,136.2479,102.4062,157.6434,119.3829,189.0202,23.1313,168.5249,136.804,129.2695,44.7195,107.8618,64.9526,147.2087,104.4527,115.5179,73.2728,34.5257,132.3942,80.9418,87.4361,74.1448,53.4062,79.1112,58.8146,0.0321323230237154,0.418201945251932,0.119945854943628,0.464226106831119,0.0363733727342601,0.679766868238606,0.0679005404924161,0.0405594312903456,0.0468950181943484,0.0854714284293605,0.0413236162486637,0.0630343436411164,0.0557079591234976,0.0326455496026173,0.0419895362738938,0.271377142861449,0.102513102017706,0.0571182789119482,0.122754935564196,0.266125256397386,0.0421207561360921,0.503456081573435,0.232268158164788,0.0859465922596605,0.053462507876247,0.26942664583041,0.368074657681867,0.159811406753863,0.296078350714746,0.0284940583211385,0.0551907727513063,0.561111071173822,0.302870946442239,0.264357404479839,0.248514237233143,0.205562195120295,0.444984334478067,0.190173976520475,0.0505124516243683,0.197535314299522,0.335335712968704,0.134211474450671,0.0999009272580884,0.0448186264637034,0.147472326360639,0.165582681011348,0.19907778796401,0.757879040872592,0.118692721780021,0.0474658810509711
1968.7906,292.9543,449.8385,415.0561,1111.0942,328.7292,314.3609,238.9539,1415.1646,812.5257,1049.2365,1794.2104,199.1975,168.2417,629.1481,129.342,162.8849,92.2367,55.8829,142.6235,163.2548,166.7912,125.3531,191.7668,140.5176,77.1248,82.7318,78.2716,100.3602,570.2632,146.4327,53.398,72.203,226.3229,50.9484,217.3131,78.9627,124.7039,142.104,136.208,87.8488,145.5482,83.3014,195.8811,107.0992,103.334,103.8867,60.5382,61.7681,103.3105,0.0293354217233775,0.290775109575098,0.164283912431036,0.385536873509765,0.0320833922753439,0.589331904525166,0.0595882359816031,0.0258679682492567,0.0463225426563154,0.0620245226149482,0.0372534337496534,0.022262781304312,0.0575611457364102,0.0403967944894963,0.0380102981274748,0.1984324314154,0.134379378360788,0.0492971863599826,0.106636904772577,0.22216385752568,0.0308938547792894,0.483664720892813,0.224668421451467,0.0645289970852303,0.063084039176705,0.251593433456443,0.308402737304908,0.161562580726976,0.306832581026369,0.0270678403722988,0.0610757980052908,0.3549632829999,0.25774085632899,0.266457884892849,0.26021644963165,0.199144289185044,0.481551195718366,0.223456935320521,0.0520683931881751,0.190075132764882,0.279690710546413,0.150147903806592,0.103999023036325,0.0327456361486161,0.156599559973136,0.167729706833043,0.20795720581879,0.75051468456226,0.0865300426737234,0.0452568417399504
1719.463,42.6106,501.8142,1707.5529,207.788,193.6748,218.3652,247.9159,1002.6728,1295.3357,308.6655,509.2651,263.1317,157.6467,536.0543,78.4975,253.3258,194.593,142.3569,123.3419,39.8804,35.725,92.287,268.4287,123.8289,138.1635,90.2917,67.3596,105.4384,188.6417,157.5665,161.0177,157.8059,169.8342,70.1468,61.237,72.6864,119.7976,148.1473,128.8706,68.6779,83.8221,65.2203,65.1357,134.6874,86.4213,71.2171,64.0311,81.8724,155.2524,0.0258867694424282,0.20704754911443,0.145010758598822,0.363131120576564,0.0349972483753785,0.651149027003635,0.0529487019142385,0.0218490925562971,0.0375126842616711,0.0794130945141816,0.031743902663577,0.0185634982343191,0.0543506159277809,0.0421812130110599,0.0346542219917435,0.275104950586471,0.139796720870981,0.0495128349902526,0.120876751734121,0.207047853660105,0.032492266169048,0.514574337067799,0.19213475841832,0.0370105581292311,0.0376130084787868,0.225280858305919,0.38062860264833,0.158074426097769,0.31428622602988,0.0368895010691853,0.0538489684252955,0.377375574717345,0.266512236961215,0.23641471628022,0.279493271593678,0.188934957821338,0.440434532960417,0.252791543009825,0.0581875119982605,0.20521500802761,0.333762650949641,0.137392358465585,0.0939485539923873,0.0382184449249859,0.125555892376204,0.164328642841083,0.195100729933518,0.740424936325133,0.0831180962094315,0.0444360798850212
